Country,2002,2020
Albania,-9.547974046029342,-9.72837345291501
Australia,-0.0008891707623879274,-8.483689467289137
Austria,-1.6042067747087936,-8.097028829937722
Azerbaijan,17.874656339582383,-6.575582980620817
Bahrain,-4.224382032592507,-24.209345694799655
Belarus,-8.024121122434112,-2.91562496324638
Belgium,0.39301737445834073,-8.995282484302152
Belize,-74.61084210848223,-28.30375592048766
Bhutan,-33.0707644005649,-18.634216583541573
Botswana,-1.158801059707459,-16.059725633684916
Brunei Darussalam,100.91114413060858,-5.54315743302379
Canada,-0.1784804132675119,-11.407441646179228
Chile,-1.1973356596939144,-7.248681879391407
China,-2.8816638602573117,-10.691944730771214
Colombia,-3.4851882160827676,-7.043191589906203
Costa Rica,-6.2818387591550575,-8.66463208211394
Croatia,-4.718695889830346,-7.389861994926116
Cyprus,-9.012227551477244,-17.044796565924784
Czech Republic,-6.84817573405293,-5.2505038991245785
Democratic Republic of the Congo,0.8127225852626282,-1.4503449073885297
Denmark,0.5434802595162033,1.2146514221601945
Ecuador,0.3744463728144514,-5.963822043776066
Egypt,-6.75754312559967,-7.8786951391565205
Estonia,-7.616330474177733,-5.791298803279475
Ethiopia,-5.824054610010946,-2.811633443085294
Finland,5.47834713926229,-5.272272950713157
France,-3.1409929601701414,-9.112721959692276
Georgia,-1.738649404081559,-12.591027481441284
Germany,-3.851813190941574,-4.227848874257128
Greece,-6.654581472177054,-11.556152095516792
Guatemala,-1.5036867099170657,-4.612154021203971
Honduras,-5.532314898892482,-4.369749026593617
Hong Kong SAR,-3.5814543508341306,-8.473271203936996
Hungary,-9.464136329704472,-8.226081888324773
Indonesia,-0.5587743919644981,-6.140275426802951
Ireland,-0.4566884764007468,-5.47081237666877
Israel,-8.34432578803407,-10.234108564661028
Kazakhstan,1.64422411999393,-7.237742549827543
Kiribati,-131.94175092904678,332.7770712847877
Kosovo,-1.7890097760597605,-11.783118730761624
Kuwait,23.95837699471356,-12.074848171991661
Lao PDR,-4.549983773891098,-6.212530306340927
Latvia,-5.286237964450207,-2.393537333920053
Lithuania,-3.2868029779674375,-4.642256614440203
Luxembourg,19.16849370060956,3.0221495282887236
Macao SAR,74.15732773912461,0.9877372718135897
Malaysia,-3.6948538689836967,-4.493657633540543
Malta,-3.1250709152268725,-15.882653622563522
Mexico,-2.3068826627584578,-4.405191618350337
Mongolia,-7.789212646569936,-10.744516091310244
Montenegro,-20.27539885013977,-52.88970288970288
Namibia,-0.01876121020093753,-6.949539107131207
Netherlands,-1.8515849370205535,-4.022374558238344
New Zealand,2.0191215977296717,-4.194865855262582
Nicaragua,-0.8391464003976855,-1.2211909749595902
North Macedonia,-9.656620131056815,-9.876233197025366
Norway,11.715500655067434,-2.607227940376292
Oman,9.476672914529034,-19.213367332873318
Pakistan,-2.921455904058232,-7.04119185779246
Palau,-1501.436647173489,-2851.793889648882
Panama,-3.280613640045482,-9.986111765303441
Paraguay,-0.28637976450253666,-6.817860456866247
Philippines,-3.7109949521264367,-5.703563575708034
Poland,-4.890521517964782,-7.061090751886684
Portugal,-4.589041330924952,-5.943747076235461
Qatar,39.28565789844653,0.2931954599703638
Romania,-2.7173417677397005,-10.066210518219105
Russia,0.7237983650657368,-3.9848752740806197
Samoa,-50.19276352481874,6.601392890781963
Saudi Arabia,-5.6156207414196775,-11.351547359902748
Serbia,-3.114408077615924,-7.837272118501619
Slovak Republic,-9.63205069650321,-5.478581892360816
Slovenia,-1.9349573839357488,-4.2926399282295025
South Africa,-0.9407154581589383,-9.70155558556601
Spain,-0.40676694094777177,-10.936740633562886
Sri Lanka,-7.200185585882552,-12.82016327925465
Suriname,-31.76756650075051,1.6448635329164245
Sweden,-0.9214529244893833,-2.2341374144965407
Taiwan Province of China,-4.890068285235138,-2.32023257760034
Thailand,-6.174612361680762,-4.715627715349014
Togo,-1.4522218852740574,-7.05310827610144
Tonga,-75.06743718592965,-33.89556244464127
Turkey,-11.343302618528755,-5.150334084169266
Uganda,-2.1456796638423365,-7.709380597492145
Ukraine,-1.6848108088845963,-5.880165186989396
United Arab Emirates,-0.24704474143851973,-4.559672461123565
United States,-3.828901525163226,-14.500523771514672
Uzbekistan,-6.223606321547261,-2.664777942113054
