Country,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,14.621948295758488,8.248039377576372,13.955712053933706,9.56994712515189,15.809579703179383,10.805005906068207,4.849929623263427,12.61130491955337,8.66472762068297,0.809692133050364,0.12145245153715432,1.7508921103388742,2.781754489946745,4.833455629560674,4.785147568322948,5.685473228357224,3.404402585924014,-8.785500713064549
Australia,5.222201191725882,6.766830463157287,6.754232914752259,6.219438048764036,7.404098930254966,5.661192115677531,-3.8206268694935197,7.970777390848728,6.977584432224638,1.085326226826941,2.1478542579419497,0.7199777043630899,-0.688692294752644,2.0830976920636544,5.135257732565834,3.251346972650799,0.24623760786273483,-11.079154858920045
Austria,7.727790343435255,-4.177932895463199,10.168766034180255,6.601761287504181,8.173839145226907,1.9824005796441466,-10.0842514139033,5.359394578615019,9.194214324204466,1.8680859866463309,0.32853770070306604,0.7610298489086488,5.297413159129865,4.796590065472775,4.297543166398042,4.949792762221519,3.894118516779533,-20.400326424473295
Azerbaijan,21.960619639131444,15.151071369110124,42.84124368511355,39.412762729740294,46.24722028119688,30.117594883970302,-15.828642023544374,22.635171874888083,20.466513922333487,0.3623854569703957,4.1977013986968466,3.104898536957263,-9.78864863353137,18.79122917584399,16.296684750631766,15.960457194118705,2.7045463870379343,-21.08130539790733
Bahrain,68.86124547183634,50.91103482403272,37.449879298267014,22.65696102907951,28.364630698615898,30.20822492064618,-26.24588836135601,1.481983367955981,19.039041354459787,20.06286717578014,2.985179948779171,4.102583944633334,-24.378437783660075,6.325166131133351,14.617875495365308,8.961191894611941,0.499636564208313,-12.026246710499718
Belarus,41.25076351972125,35.827514297827705,30.471253218302103,17.261972183052627,18.090440885226215,2.372867970476197,35.38917624958767,40.111015336010155,88.7977643141396,87.79672990898509,23.13979571112387,25.61498823728935,6.834721307602975,8.058868984985853,15.234923582474135,19.449697926985575,12.718232765737858,10.70411685444561
Belgium,0.34527862184732594,9.232905354297863,-1.127008401196501,11.312378484579634,5.630246752726146,-2.086671362434403,-10.14798650957388,6.1081590911373835,-0.6115946609978173,-0.39406341323436833,2.0791026883866053,3.5461939006312964,7.34890969573744,4.214812936310165,5.836747925814472,2.9867835484083414,4.36341645627168,-19.324441927210454
Belize,-5.7220174097989185,-5.47834682245687,8.496924514784256,-10.446144718458386,11.086490453242156,39.0979543531688,-22.228142596687437,-8.796505494625716,20.884357105498182,-0.5335517873342296,8.636216191362683,7.249025723042259,8.335117009787533,6.313786381356635,-11.8460735836797,-6.737331043335257,1.199221542532395,-10.846578564470734
Bhutan,18.955977263983023,26.298414206169777,2.7947367240019534,-13.275841066690742,16.161210191244862,29.09863981701622,27.932574191342447,37.78914393776247,29.253396233569497,13.62378280011028,15.592849374397067,12.757077577356092,25.100770954764876,-0.26811011570945287,8.437988671492125,12.557845429717174,-0.991298132492368,-1.2191013869075642
Botswana,20.16445144951677,21.308809826855132,36.09560749012339,17.80921165771141,3.3586906253544693,8.490760780841756,0.5489639838389809,33.4952831050192,35.77922386453184,6.9295330453347255,7.502540813393243,13.824567135850629,0.7858424804486264,20.240888677103044,0.8872659478381046,2.7092624762085835,7.272500387919717,-4.857556836515902
Brunei Darussalam,6.891228054167886,5.222164350305767,16.8640991721271,12.868033753216764,-39.16528615923069,50.42104136433641,-40.2123978052905,10.282872172223156,-52.52587325670199,-109.09152859748818,1555.0998029776074,-115.36389121634606,-570.91522765868,-19.225601875944218,19.549969499126707,102.1820767088327,4.150899803197769,-23.077047253488136
Bulgaria,7.306382708577872,14.997520096285033,16.667610804737127,17.98259373381287,19.065576700584586,15.819168137051514,-0.617414876277035,0.8704202372062996,15.230979323048645,2.4072584805139687,-4.890909685355078,0.6683688984450347,6.7568260203297115,14.643412651206647,10.514277848424886,5.219343538268672,8.327251835526484,-2.432180666078847
Canada,4.458400223512786,7.508540366212157,6.5743285915582295,4.093414439511863,4.716360919305825,3.5717623892130996,-13.251811906572797,5.576671374518439,8.195170322741863,3.0928551346970825,4.703153825250344,6.555448073691067,-3.609130022945443,-0.5193204542714966,4.956418658882193,2.660314704049496,1.9232774213277772,-25.240680196071928
Chile,8.52931166164912,15.962356036033288,13.252102480052944,19.688625884936382,8.468305460263466,-0.1512435322235545,-2.4380655363577,15.886260065102103,9.0115703339857,5.384654476189216,3.5861311162983713,5.6656375431318295,4.7142807413158305,4.8074579405208295,4.611763146867657,3.7569583196048795,0.46671106073088053,-3.8077738810999513
China,12.686866022981384,17.472866805872048,15.058010824372657,16.300368630502287,22.82784171097026,10.739537808863398,4.380589454617235,17.82563089184894,14.602288426682934,8.946480769437121,9.360172328505367,7.203576267249425,2.529278061682063,5.890628552859565,9.98896689521546,9.006654551148873,6.409298771641883,-0.11971988832258083
Colombia,9.727440898057734,13.77277213046953,10.340269591933911,7.77286116109468,11.480827244173431,9.57268096838249,0.5025121129732626,8.172892983555757,12.778484704824915,8.373253630160614,4.794774473684274,4.014838824130865,4.541125922924776,8.163237901748925,6.221662919206259,-2.4757750752524372,7.759015034136316,-8.520666675187437
Costa Rica,15.449458838470262,17.742743470052837,17.339367132711292,22.34207251930764,20.700207014628816,15.837711638427729,5.148324387225148,9.26169559826526,9.826789582373479,8.63699996382681,4.595508898735218,9.021028503003706,6.328197186263622,4.754527374036049,5.506982097480325,4.2295827495534635,0.0005603838420027144,-5.751563654056429
Croatia,12.58217438545487,10.28544084175241,12.024209353678389,10.301873838734698,11.805416827155252,8.841366449384855,-10.644705808062778,-0.8100596332278098,1.644870986833953,0.7829461768875184,1.3173351975456562,-1.5859398930814146,3.4517408288276323,6.1519392763826595,10.610991964232188,5.68069062864726,5.172281096124313,-19.475084392932654
Cyprus,10.932644663063718,20.53992016437735,7.925010002613366,18.719497562797915,19.964430409702455,27.356636352134107,-20.555203411394263,8.803434737214868,-7.666985999165754,-5.920379504938438,-14.99380211502236,0.5172283546243076,1.1290349613924113,10.554836466690027,13.888348339482336,-6.499483800794203,17.0581031344544,-13.822998045658217
Czech Republic,-3.4901591267856484,23.447766790686273,6.200578278429471,8.857529564979037,11.3162766594698,3.380314843988429,-8.742297847371283,1.8928582008587036,2.1292297549135526,-2.224861599363296,4.972238861017241,5.17760500431152,7.664289378177449,7.334924792435321,7.846272566402945,3.276007654922799,6.243470519471963,-12.003413352039997
Denmark,0.9663217416960299,6.803595446323426,9.464482051009881,9.676788030958383,4.3096872838134885,1.7927712490785548,-17.13350083532089,3.874947180882823,2.4805032134535603,-0.7579972456285995,6.619267812008044,3.717172127611477,3.9836861608043157,7.422235372555373,7.6136703802018415,2.7767717260481484,4.319601713801506,-6.9456914523803785
Ecuador,13.328590890645176,10.668244774033145,10.807427620130099,11.058417667107436,3.2538525059997507,2.113758721339101,2.9754438473223477,7.129989867497166,3.974823118992897,7.74437384359605,0.5316228763419217,5.489250618754508,2.3921242433092105,0.4537609069629429,6.5118368881751945,0.00710272772560681,0.9035530435583011,-8.833367223642153
Egypt,8.30959427611941,14.818606112371556,8.457003096994166,5.503119398429122,24.292947813915234,15.232923034180724,14.243322508029811,15.152099108822494,12.433341594734,12.993005105102933,2.399890468967409,9.870081569090594,16.648069383625117,8.84145500431508,23.553339508123994,29.276169129321975,20.838306130576292,10.062512115025072
Estonia,18.107080923945567,14.159975137549381,15.785578896154913,35.11204948370703,29.215086705046005,-9.078092077637889,-32.56733362202022,13.278150791452706,24.70947832463904,14.641386613768155,10.772375654589387,9.613629971814202,0.30877026856687295,8.272596034185579,12.833591949589863,13.607304237763696,7.8791395800880695,-9.04189633510176
Finland,1.2007556299233615,4.604417615024524,2.053094607038184,6.448239214666606,11.321916615125653,1.728587365258591,-17.308875791265724,3.6631110899017583,6.572446608104556,-2.144103878499264,-1.7681927055837077,0.058967923676154575,3.647142305356825,4.920245777213717,7.990757893005631,4.524671628047651,2.4068243753172576,-8.388354792685503
France,0.9984175424492078,4.46538897909041,2.2193986808813015,4.8699449540780755,5.099811236974453,0.5310682276171859,-11.311927073464409,3.222625625433283,4.10164685787526,-0.9093785984410888,0.561635054848087,1.059000926332201,2.8116977621886328,1.6288646580673547,3.0081266897562196,4.58504075159283,3.5291486673882155,-19.309625106733154
Georgia,15.555960576302192,12.729009604590598,15.500084958009579,20.57863933726978,18.118747251974238,9.386462627650602,-12.353142403229432,25.769230348612176,25.59370668015516,7.265598758194123,5.23793122905561,10.11917234574728,10.952984289906077,4.04042976810776,15.333773211883138,11.02168013411651,9.123425670752045,-2.1251070451348384
