Country,2020
Afghanistan,20.994007999976013
Albania,1.0842841279326585
Algeria,2.5824145218193024
Andorra,18.2113073346029
Angola,-8.391722748683783
Argentina,20.238967548049004
Aruba,16.066680055110094
Australia,9.72553948433363
Austria,4.628954168406324
Azerbaijan,17.101862603010826
Bahrain,3.817610484379511
Belarus,-5.720754550930515
Belgium,9.280836085494805
Belize,7.052586991865802
Benin,3.786980052194055
Bhutan,-9.10654304072181
Bolivia,4.68331775516053
Bosnia and Herzegovina,-1.5995194509556399
Botswana,-7.519831816784851
Brazil,3.9508806134744816
Brunei Darussalam,-8.279332043059377
Bulgaria,2.908402171897748
Burkina Faso,6.005963722252233
Cabo Verde,-0.7835803713097746
Cameroon,2.7180012841169408
Canada,12.613401029685718
Chile,6.567654325507942
China,17.91342265129607
Colombia,5.485901695409147
Costa Rica,3.857046103743741
Croatia,4.249493095019645
Cyprus,7.560384355033669
Czech Republic,2.5658341478219953
Democratic Republic of the Congo,6.203844967282209
Denmark,0.22021474200943914
Dominican Republic,6.246924815460874
Ecuador,14.148880239168147
Egypt,-3.922200633645236
El Salvador,10.203790940806215
Equatorial Guinea,4.704534123376016
Estonia,10.015513965701125
Eswatini,8.184462750773587
Ethiopia,-10.399910473199569
Fiji,6.074677235382897
Finland,9.4500216974197
France,8.921171845158163
Gabon,-5.915308184674682
Georgia,18.48555531859619
Germany,2.970340744860337
Greece,13.617162453965292
Grenada,-8.902913209552402
Guatemala,2.46046090938583
Guyana,7.5952090754966655
Haiti,3.2400830421534748
Honduras,1.1918891165505165
Hong Kong SAR,12.067905045955929
Hungary,0.47411966466091826
Iceland,5.273304708583048
India,2.4391814504240124
Indonesia,1.6747665744013567
Ireland,-5.515593084563761
Israel,-6.10725113053919
Italy,10.297404507242923
Jamaica,0.2819220835894001
Japan,9.129104428194822
Jordan,-1.925797687397214
Kazakhstan,4.01883122499283
Kenya,14.048314675787314
Kiribati,10.266159695817478
Kosovo,19.610343425094577
Kuwait,23.67131584556543
Kyrgyz Republic,4.7418734544851056
Lao PDR,1.9527390344013718
Latvia,8.103944056952606
Lesotho,9.86304211904676
Libya,98.00499757203471
Lithuania,8.965473205644308
Luxembourg,5.970425378881778
Macao SAR,31.42957278226215
Malawi,8.88572243130008
Malaysia,-1.877441272930131
Maldives,20.364905202800745
Malta,2.274227961971526
Marshall Islands,9.860904123199205
Mauritius,10.474816781059303
Mexico,7.895803483286063
Moldova,5.945026587436132
Mongolia,1.6233009027412066
Montenegro,16.894363689339237
Morocco,8.182009373993527
Mozambique,13.662840627876577
Myanmar,7.83076437358646
Namibia,11.256728886975939
Nepal,14.461393621772778
Netherlands,2.8353015231427676
New Zealand,4.9017395492780125
Nicaragua,10.246720615756736
Niger,8.447084151491367
Nigeria,-7.4038937529490205
North Macedonia,-1.0487468970865734
Norway,11.048179172940287
Oman,7.823137550013058
Pakistan,4.267327094963569
Palau,9.37410278495549
Panama,4.449257245042553
Papua New Guinea,1.9135264246845338
Paraguay,7.839292648247202
Peru,6.591423176620534
Philippines,5.817868792861795
Poland,3.4600348070808593
Portugal,5.156130204179078
Qatar,3.1184259910065464
Romania,6.555102660929883
Russia,5.459709590660388
Samoa,1.2482704008161143
Sao Tome and Principe,-21.115432293426743
Saudi Arabia,4.920208841892347
Serbia,5.322892032937247
Seychelles,-3.2988099499645784
Sierra Leone,5.702614104151532
Slovak Republic,0.10616691503973641
Slovenia,4.062547492493117
South Africa,12.649925303585569
Spain,13.796367464070038
Sri Lanka,0.42875095826645904
St Kitts and Nevis,-1.1243013469629162
St Lucia,9.129862967205465
St Vincent and the Grenadines,7.975180031822955
Suriname,9.598996259899902
Sweden,-1.2240961882089039
Taiwan Province of China,-3.8023114121535997
Tajikistan,9.970566107311608
Tanzania,3.4634103935055425
Thailand,1.8808020959805845
The Bahamas,17.635370052609222
The Gambia,16.310999816104
Togo,14.691854754451814
Tonga,17.17288835675276
Trinidad and Tobago,10.923274523227068
Tunisia,10.40073809789229
Turkey,-7.051553066050047
Turkmenistan,0.8975514297841727
Uganda,4.665973718645201
Ukraine,8.045775980206628
United Arab Emirates,11.77239521026149
United Kingdom,13.067860090869097
United States,11.593688245554254
Uruguay,5.076733251415785
Uzbekistan,-5.7545483116364515
Vietnam,2.697234862172504
Yemen,-19.016901985389964
Zambia,6.51074716218967
