Country,2020
Albania,0.5375411799999998
Algeria,4.625694110000001
Angola,-10.931440441999998
Argentina,3.296163250000001
Armenia,6.866441247000001
Australia,3.1741256799999995
Austria,2.3608477400000005
Azerbaijan,3.814818370000001
Bangladesh,0.9485585390000004
Belarus,-4.06440615
Belgium,2.5646477800000014
Belize,1.1613668400000012
Bolivia,3.77074421
Bosnia and Herzegovina,-2.62595975
Brazil,0.6696052600000009
Brunei Darussalam,-1.7388077200000005
Bulgaria,0.3108375400000014
Burundi,16.611308620000003
Cambodia,-0.05673226099999962
Canada,2.873136630000001
Central African Republic,-4.152335528
Chad,-2.969991192
Chile,3.2871976799999985
Colombia,1.1259977600000006
Comoros,-0.47405720000000073
Costa Rica,2.962637150000001
Croatia,4.053564080000001
Cyprus,3.25609287
Czech Republic,0.6711457999999979
Democratic Republic of the Congo,1.6964060869999997
Denmark,-0.207848460000001
Dominican Republic,2.655000448000001
Ecuador,6.524299606999998
Egypt,-4.665931017
El Salvador,5.367171350000001
Estonia,3.0772787400000006
Fiji,3.1849349500000024
Finland,3.66205201
France,2.34863335
Gabon,-3.294778439999998
Georgia,4.923538506
Germany,3.17560254
Ghana,-2.039360095
Greece,3.545738110000002
Guatemala,1.7237900039999996
Guinea,6.102598833
Haiti,-0.7130489960000013
Honduras,-0.00134674999999973
Hong Kong SAR,2.0616407999999993
Hungary,-0.8700535000000009
IDA blend,3.671852587000001
IDA total,1.6231874499999996
Iceland,3.1918596699999995
India,0.7726700299999987
Indonesia,2.2908381009999994
Ireland,-3.16003424
Israel,-3.0818915800000006
Italy,2.2149039299999984
Jamaica,2.266084190000001
Jordan,-4.256239349999998
Kenya,-4.60159773
Korea,6.318110279999999
Kyrgyz Republic,0.6679130999999998
Latvia,0.032527219999998636
Libya,41.180915940000006
Lithuania,-2.073100740000001
Luxembourg,2.3736749799999988
Madagascar,0.5715456099999994
Malaysia,0.034062280000000555
Mali,0.44471985000000025
Malta,2.1363848500000024
Mauritius,4.259075750000001
Mexico,2.186928420000001
Moldova,-3.2441273099999997
Mongolia,-0.3123910100000007
Montenegro,-2.25912864
Morocco,3.23497884
Namibia,5.502209950000001
Nepal,0.6693017979999993
Netherlands,3.827951219999999
Nicaragua,6.237322146
Niger,-3.0400004000000003
Nigeria,7.367203058
North Macedonia,-4.113851140000001
Norway,4.8764252999999975
Pakistan,3.6096101970000003
Paraguay,4.247608541
Peru,4.90629378
Philippines,4.9914193000000004
Poland,0.5613656299999974
Portugal,-0.40584063000000015
Romania,3.98130774
Russia,2.1002579499999996
Rwanda,-0.7754087100000007
Saudi Arabia,2.905346210000001
Senegal,2.5280096600000004
Serbia,-6.5590586
Singapore,0.48568041999999956
Slovak Republic,1.0827748799999988
Slovenia,1.9015971
South Africa,3.8697823299999996
Spain,5.235773759999997
Sri Lanka,-2.3888360199999994
Sudan,19.596892555000004
Sweden,1.2804551699999998
Switzerland,0.38831757999999894
Tanzania,-0.7133836789999997
Thailand,4.668303879999998
The Bahamas,7.195412825
The Gambia,-1.0204205379999998
Togo,3.23011099
Tunisia,4.789501300000001
Turkiye,2.34171089
Uganda,-7.281055235000002
Ukraine,1.608091609999999
United Kingdom,3.99858055
Uzbekistan,-1.8164959100000004
West Bank and Gaza,-4.290353679999999
