Country,2020
Afghanistan,3382.9264362259287
Albania,178.5624126700499
Algeria,345.16201634673547
Andorra,134.54935622317598
Angola,3601.924881951163
Antigua and Barbuda,55.17241379310344
Argentina,15046.013643565133
Aruba,110.16166281755197
Australia,221.52307455758202
Austria,82.06732953111592
Azerbaijan,1981.7533856022808
Bahrain,305.30434782608694
Barbados,50.0
Belarus,4715.046491969569
Belgium,98.30013786629904
Belize,106.93069306930693
Benin,286.3309902544107
Bhutan,483.1556717618663
Bolivia,409.36357373748086
Bosnia and Herzegovina,137.36429433051873
Botswana,319.11521323997454
Brazil,452.51284989868515
Brunei Darussalam,14.490943160524665
Bulgaria,281.27876809774875
Burkina Faso,420.1243744480424
Burundi,824.5666224950645
Cabo Verde,102.71780368352074
Cameroon,226.11427576053472
Canada,142.5955920933927
Central African Republic,202.52746866991964
Chad,319.885836603639
Chile,421.0817379788844
China,1565.46733237658
Colombia,389.8188207171669
Comoros,210.68172497555128
Costa Rica,636.1705011657119
Croatia,92.5432656835184
Cyprus,118.78515185601796
Czech Republic,123.76804044788244
Democratic Republic of the Congo,7310.615047155991
Denmark,65.86880684801176
Djibouti,308.9036964701151
Dominica,265.9003831417624
Dominican Republic,1201.4937605752962
Ecuador,475.8156143483201
Egypt,1183.215233642584
El Salvador,182.74289722904246
Equatorial Guinea,469.32263031929705
Estonia,338.8096935138988
Eswatini,467.964824120603
Ethiopia,2827.2918040649924
Fiji,177.67558528428094
Finland,92.20799500312305
France,69.38045897759508
Gabon,83.41554155541597
Georgia,1286.204081632653
Germany,62.707716811400864
Greece,32.074539139727484
Grenada,45.124282982791584
Guatemala,314.9283527793798
Guinea,1894.7255413439827
Guinea-Bissau,381.4150736101956
Guyana,411.11597501896927
Haiti,1214.9609912804037
Honduras,373.63116553078424
Hong Kong SAR,241.20086797643586
Hungary,177.82516719792343
Iceland,282.6285832024107
India,747.2436800244499
Indonesia,756.1920021408818
Ireland,128.1800697736828
Israel,115.18025216343227
Italy,49.77290316032529
Ivory Coast,365.64853698815125
Jamaica,324.20933257729894
Japan,29.074708076876462
Jordan,317.1256454388985
Kazakhstan,2137.1428976873253
Kenya,1032.898585328001
Kiribati,118.04511278195486
Kosovo,464.6766169154228
Kuwait,338.25226710634786
Kyrgyz Republic,827.5316455696202
Lao PDR,852.102620851815
Latvia,333.4028501911713
Lebanon,100.38247722192996
Lesotho,450.8761508761508
Liberia,752.8000000000001
Libya,240.016403900483
Lithuania,314.1213804046013
Luxembourg,193.48013403542362
Macao SAR,867.823221554565
Madagascar,788.6215711833222
Malawi,3734.7368421052633
Malaysia,215.93874128343188
Maldives,816.9005102040817
Malta,204.3323139653415
Marshall Islands,117.80821917808223
Mauritius,309.639329583928
Mexico,332.4800255404236
Moldova,956.74935102394
Mongolia,2425.834860785386
Montenegro,352.286282306163
Morocco,202.60917710568208
Mozambique,1132.5645228927606
Myanmar,3333.223796611664
Namibia,578.0915744042035
Nepal,1476.7631076516373
Netherlands,70.26766585272297
New Zealand,174.77526947325603
Nicaragua,800.8033280734471
Niger,551.0710985007856
Nigeria,741.1866882422095
North Macedonia,146.70001417606676
Norway,170.66962022159976
Oman,329.29326287978864
Pakistan,1013.9189652525164
Palau,89.87341772151898
Panama,383.5616438356164
Papua New Guinea,445.3472026989036
Paraguay,737.3165187378191
Peru,404.9273107665899
Philippines,429.01910403570804
Poland,208.3824899099659
Portugal,56.73869211107053
Qatar,720.6929133858268
Republic of Congo,86.83257129831995
Romania,737.5071644968477
Russia,974.0751943230953
Samoa,131.39158576051778
Sao Tome and Principe,637.3831775700934
Saudi Arabia,321.85647058823525
Senegal,396.7176767007028
Serbia,495.9050393124311
Seychelles,420.9939619136089
Sierra Leone,1850.1709237856437
Slovak Republic,147.23843206601828
Slovenia,116.36265612364095
Solomon Islands,1318.808777429467
South Africa,536.8282095734685
Spain,103.1301038994223
Sri Lanka,715.6239443616493
St Kitts and Nevis,97.6086956521739
St Lucia,149.3006993006993
St Vincent and the Grenadines,134.2182890855457
Suriname,1488.1510416666665
Sweden,87.47929122079303
Taiwan Province of China,54.135775015681226
Tajikistan,3713.86292834891
Tanzania,1368.9739953376065
Thailand,192.73710745815853
The Bahamas,180.38647342995174
The Gambia,1446.574440052701
Togo,649.2479274322466
Tonga,411.7647058823529
Trinidad and Tobago,265.64715994556263
Tunisia,395.65217391304344
Turkey,1054.1117612599571
Turkmenistan,1219.718309859155
Uganda,1092.4976560591856
Ukraine,2153.52147296712
United Arab Emirates,407.12849421746967
United Kingdom,146.498146560006
United States,156.94060282243828
Uruguay,747.3571797668944
Uzbekistan,5276.380847010411
Vanuatu,457.49632533072025
Vietnam,1230.9735435556152
Yemen,184.8968351715262
Zambia,2126.2485253637437
