Country,2020
Albania,190.31899306766604
Australia,65.2767107356564
Austria,44.532885487279074
Azerbaijan,743.5255735776782
Belarus,7484.293788008266
Belgium,27.643093375207826
Belize,-72.58268849162921
Brunei Darussalam,-88.66081545237515
Bulgaria,300.5702406823323
Canada,21.025779634359775
Chile,205.29385859669162
Colombia,204.30847193029422
Costa Rica,432.17255788385506
Croatia,84.7231076753852
Cyprus,-60.815752127498925
Czech Republic,97.38684690623046
Denmark,65.04428182550865
Ecuador,119.3056586914176
Egypt,938.2199111877736
Estonia,935.15919435009
Finland,27.608033702495668
France,7.6210159327550855
Georgia,495.5626081762026
Germany,42.02921883622385
Greece,-26.129595318454957
Guatemala,139.5667525078774
Honduras,261.10259265645897
Hong Kong SAR,64.76611865653092
Hungary,209.9949697490647
Indonesia,501.05354250871716
Ireland,185.67631247584185
Israel,114.90718451536227
Latvia,287.25920920120774
Lithuania,231.62071710910084
Luxembourg,-70.73893747540501
Malaysia,171.00737345769215
Malta,-64.9440038787905
Mexico,124.96303191096328
Mongolia,4989.063841411656
Montenegro,-266.7115439931276
Namibia,543.4441036685122
Netherlands,43.81764595816832
Nicaragua,406.2245958932921
North Macedonia,319.88578202393194
Norway,65.42772349725077
Pakistan,449.62401818763954
Paraguay,344.39198135667823
Philippines,183.55618880884842
Poland,171.5607991084742
Portugal,27.948453205283986
Romania,621.4194909811685
Saudi Arabia,116.2307273508213
Serbia,448.57630011257163
Slovak Republic,153.4587219764087
Slovenia,141.08897437464992
South Africa,165.97824071854464
Spain,1.465392326997865
Sri Lanka,611.9871141126308
Sweden,79.5828341879081
Thailand,144.40309141216665
Togo,54.37237083052726
Uganda,408.62535517451516
Ukraine,1797.1761418503875
Uzbekistan,5286.578937607803
