Country,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,3.3247831130406986,6.5363451230341125,3.882224775676545,1.0643807648007686,5.481397575631987,6.489542405900603,10.62854035800898,4.154288782232306,0.8615796180568176,0.2221830157178026,2.684686607011202,5.710262098022779,-0.8269520351134215,4.790520452022279,5.912401445680414,2.1028968368060714,2.63426975492318,0.9899176534156091
Algeria,2.467297348194723,-2.962298937814288,-11.95595594815567,-0.258941720848836,7.164084402792498,16.102680453945243,24.24600946701679,10.556687441636656,23.455972120866296,1.6487411518383719,-3.181700099679883,5.943956774774673,14.474718903834187,-0.009305130378758169,-8.01415505136047,-8.136797460968072,-1.0521157572067947,13.273344986895363
Angola,17.652839867934137,-27.338324357978447,28.828499420840746,6.764704224479445,15.460756776698679,20.307696190762513,19.357165657662005,-10.19229373852405,10.71833747274661,6.201666807842338,27.185366467295065,-12.85447700208847,-7.720286381229501,-17.710146123420667,-6.946876398404436,-20.6491704367363,-18.483626199370324,-9.94404578805957
Argentina,1.856441648848838,5.831527220371243,18.911894001259014,10.605927819059335,13.91829608627787,9.217707833032204,9.74887453448726,5.000111347864337,9.675710694092325,5.007471467825169,3.394573686924684,-1.6794115678333188,9.69208956275564,-4.4814368423944915,3.0649308892269604,-13.02765089440954,-5.718046432279533,-7.988012722797119
Armenia,16.735890535186595,10.136464488204265,18.428238288149,8.01756215607309,15.376465482303512,6.921656227132586,12.236015615149723,0.2029545779155063,3.5398528304404384,-1.863718244330956,13.128555234748148,4.915533653929014,12.01720390874805,2.8127684410568046,-1.557161685950325,-1.8809202691121665,17.731083449329173,18.186447511653725
Australia,3.2636216162707816,3.386405945756215,3.392128775673729,2.1261293234145886,3.606879844278492,2.068531201751967,3.9027359560551544,4.678874889298409,1.7936381161693333,5.069461683462132,1.7847237099483089,1.9949470293748985,4.4370828780151506,6.844053889220395,2.1132128599239657,3.1304217425463152,3.9521575549286148,4.7982867079179155
Austria,1.6965920091979505,2.2571837600863014,4.706166210285786,2.98359873349229,0.961692553798822,4.314882526969072,3.286530544689586,0.8932434789649635,-0.07028616798838065,0.4987142089697487,0.30396378672499363,0.0896591458721507,0.8044285270826441,1.4186843363186996,1.41662993866094,1.6734991104557548,2.20451792339274,1.5623564451247265
Azerbaijan,10.067451275985983,13.759555255957025,3.3866707785752888,10.180851769328946,41.92526159236328,-2.750061387216563,43.206739372725835,2.510466673332236,-8.390260552256061,6.219734461813812,3.4029080462829273,8.823295575153715,15.182653643934394,0.24504335023865856,-11.481148927994187,-6.3280461920142335,8.910158999034616,39.52878184695625
Bangladesh,7.470031088090161,7.22546132860682,6.075164648681976,11.97812444653928,5.471935198808524,2.429900672502804,3.3303589327181116,5.1900503313931505,6.928396492516926,5.307265773873439,7.62899558914871,10.65069517520417,7.884515120185993,16.251850546807024,10.156705884782031,6.73227415081222,13.216637563498246,-0.9208884653073336
Belarus,8.814839471746048,7.394560644595082,10.418225585497252,1.6502289486677033,4.766210939141994,-1.6563333235871882,-2.4083179811100255,7.279047272687537,-11.619553995660821,2.522834743710711,-0.05689519248749855,4.142749695190147,4.334006940768143,2.241497032220159,2.538259448686448,3.7092743117850073,8.558543511673935,0.0460196997505884
Belgium,2.6147411897169874,2.248323868005809,1.846343827412175,1.8311775717406658,2.151170264625155,5.327744657985082,4.574447848924137,0.9118865752072587,3.051691281250302,1.802745930084413,0.4982071284740777,1.2490082857713516,-0.5642964041198494,-0.2471064904904392,0.6166229656137189,2.291977342576534,1.691131450798019,1.1713146089258566
Belize,11.65169797578454,-0.01272272886888236,6.034215087165691,2.8689931516031106,7.350483168383326,5.733542969653966,3.8028264929213047,3.011404684570458,-1.0675643272932709,0.627267765622877,1.82629613191278,2.6762305259103893,5.889636749209194,6.840702553689156,2.19306908510535,9.837759782431334,0.9953823263746466,-28.10499489683789
Bolivia,6.266999641896073,2.518980774190597,2.5968735642148153,-5.831550014056832,2.4107854452548803,0.25020559240239004,14.49799637098298,-2.083876609900911,4.790001662933576,2.547364499501002,9.99218324121227,12.053507284979684,24.73802254269882,4.041682245176532,1.5903168770423055,7.310016041587986,5.817462662357405,-0.7120545300154814
Bosnia and Herzegovina,1.024586816011078,2.0993861849056117,3.04621437812408,2.364481962807798,6.516140712638774,10.607008199704872,5.380312488718954,-0.667517676421329,0.7469791372596,0.4764941777549161,-0.01213447432079481,1.3051590125001895,-0.8047591120303949,-1.70827919342608,-0.1949144684028522,1.1396229743003836,1.1252496687414175,3.7064261462905357
Brazil,-2.5972602355263006,2.3788016037751145,5.562724945029888,4.781465260086752,5.535430113686078,4.519606105015888,4.174819566629649,4.060270973200481,2.073831285004043,1.16146812106556,5.019234342211126,1.8927437544375096,-0.40704437601835414,-0.3292530107982075,0.24195146631434947,0.4367315772858565,1.6710110383780399,-1.494508438890583
Brunei Darussalam,-8.843481017083468,-7.911011760659922,-16.202812247565966,2.1395915753446957,20.52382346009381,-27.18066976011293,33.28031227836031,-2.272072685741467,-12.289744785605649,-0.638057749371767,7.02967595404093,3.557112582542613,16.533654553031788,2.0556038353871346,2.3121831900158343,-8.777771561256682,7.740910556145221,2.687158553453746
Bulgaria,10.355343556975283,2.5451245470197694,0.37472099335726683,6.764052858463607,-1.9154905622395189,9.067700677560397,-5.660426901482549,0.11627162040285838,-1.9447710963279126,0.37418211181934335,7.5900569910524,-0.5231610804653565,-1.1707464194724073,-0.17297050433955088,2.721185165797298,8.20871759913351,5.8683643946363775,11.558191006859388
