Country,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,13.334250631800739,9.004861284681903,20.2322142490292,14.000855096982393,29.36695974819135,10.586113020708327,3.6421033517194985,10.30524353025855,14.89220562094224,-5.230873869151103,0.2722577045363929,5.48442337049468,-2.454279605171058,4.98593807493486,8.683861412472712,3.9172255329278736,4.065724641775844,-18.976046986356646
Algeria,17.19462798046983,41.16791173203046,34.04018185656364,13.17919215616311,32.83963412650724,57.247248431894235,0.3777879351937185,22.070381226580825,31.317134962319823,18.676554685216765,9.396466981402078,8.355360777050295,3.808021383189147,2.1374557369706997,6.823605294799209,14.283920919329473,-10.480084184841358,-15.570033318886866
Angola,298.2703528064049,80.11078693028796,111.84220870299501,16.091192879293978,59.86510658287085,92.86269545872466,-8.964078408609709,21.577837679737506,65.87712824919336,13.898398947217759,11.634342430418966,7.972534844294542,-10.114596821274336,10.071011116574079,38.04359895568093,79.61195005580664,-2.7535661006944085,40.53301557160224
Argentina,46.07743432047665,40.04312687088387,36.09232391919858,40.59994945096787,51.25628270684846,58.37934836584058,-1.017528759970066,78.12492388687842,69.4932128976389,26.262833943517037,62.04175929141245,82.52194787371458,38.49372514876142,124.57109455085534,68.09481777925487,129.59634269181188,98.45377186346673,64.644831398713
Armenia,33.89599768168464,13.033712875794409,15.55945179725779,12.493342012118104,23.269483272804607,24.649843186844862,-4.487387111016545,25.07973981644285,18.97530585779126,22.815153726998037,12.079673672176114,4.062583175926929,-6.109320870839384,1.64922458639557,29.779710377036114,20.407462892330443,13.35746276159057,-30.083365906871897
Aruba,9.569044923571505,9.674367918349276,24.922567318003765,7.558445723346107,11.691417879012109,8.765715115138494,-7.339520804680721,-4.314478912523828,25.852721595148385,-2.03541833515383,4.428839695022637,3.808616250559187,-6.1036686120011705,-4.191865412182156,3.0264501597788995,10.923497002928535,9.146990736128885,-28.653393235950787
Australia,11.604713317613147,4.599295752993266,18.915859542328068,17.52962929263181,14.424066839051125,20.63501244760368,2.9453877396169257,3.5880268086674953,10.882859674196641,9.052550675952372,3.0228979284651896,3.602271039266305,1.6401722558555154,4.663941521464178,5.661875840663075,11.592120826006816,9.487156882386286,-8.05149240250553
Austria,4.06754882002822,11.701218392471922,11.143495959203449,11.739864785125985,10.510585547148604,6.897414725094288,-14.356034375501867,18.237630029086294,14.321782431388817,4.909287248318129,2.183220724036721,4.034300695775481,4.074105440594952,4.1594279319762,9.290690336412311,9.471729699753661,4.002008219376245,-8.885559800693612
Azerbaijan,65.13107747311679,44.646655560875665,22.52791020376724,22.09410611210775,34.20893811473071,49.05589222452762,-29.15991302894883,21.50738087628243,77.94836820376385,13.524508918909577,10.818908860160933,-0.11265707315313375,11.591157963916542,59.73353538556006,29.73055660878701,14.693784447592678,-0.17867292080758299,-18.759571231520532
Bahrain,19.813940921091895,46.12688473835262,43.22651354852574,22.32002608709771,18.418565059758617,43.56948675839142,-39.29612255794408,23.91928239834346,80.20105523217595,23.33680574284575,10.44913324209735,-7.855878610629126,-23.7707795346249,-5.219669668170556,19.479749945988097,18.234876662587798,-6.72587000400405,-12.671971788719919
Bangladesh,12.706156068326731,11.809305826447627,48.941109731758196,28.28902767328252,27.992832495019517,34.16666535245287,11.05774278686639,14.004104785993453,56.38733007085847,26.667508776194087,16.58406211810235,12.964694933394973,15.80848413613401,-14.156336366355111,19.557847636765985,38.898818273807855,9.943537454320788,-3.958450591811978
Belarus,87.18189177615018,80.50861429476227,23.177545861573805,46.65934108789377,44.73416720755703,65.26942353905254,-2.550355651714988,44.20658181357882,280.06075637885357,192.13335312914026,22.925230738378207,28.624701146366384,34.555540953087686,23.90169557759248,28.449890055763248,34.32652906806448,14.072756268433125,9.512459683907268
Belgium,2.282941605902382,11.517049888121713,13.46721245716714,11.092674980023324,9.799993181408729,12.81423669694524,-17.80745859931766,18.94577992576898,14.855274341982929,4.13983173428693,0.7018594383184272,4.186147497428394,1.332351069630561,7.738892218676827,10.637251365041987,6.369757106909773,3.5453345569885193,-6.6430774050858155
Belize,2.84756342967471,-3.3123273339493955,16.09553053493676,11.943540668135782,10.241481635051072,23.770355002322432,-23.244424682350687,9.31662459104395,21.07167690681942,5.371658634459506,10.844433524689578,4.696558993701909,5.812872135286577,-0.6247263181164947,-1.3473649629683282,1.3912912120204144,8.001325111866207,-25.667687800647144
Benin,4.985306775230047,-1.261712362232834,6.615449383632206,14.148574752567667,33.14966198678209,12.524564417045518,3.973360473048066,18.95525340702215,3.0143762764837265,23.750216216527264,29.87465331709111,13.218480987090771,-1.9927254564261212,2.613132596661497,14.558849287813974,8.747051602325246,4.741470495740541,-19.429304583103505
Bhutan,21.276632792240147,39.700753306215766,21.388702207974337,9.629668809881835,18.383669023043133,22.083695067817576,25.50952450107986,38.09608800884691,25.828108450642045,12.71050817973963,17.97952708421083,8.824997530613171,26.629319832003613,-1.3992240488814163,10.743585398414567,15.66947609412059,-3.195825974227912,1.1783922745186186
Bolivia,10.47807081873513,21.244767668079966,42.87650231163753,38.22636312015158,26.071401801615814,43.274580815235254,-14.691622147873037,28.52243934754475,54.53710332244267,18.67573215134073,17.93696926872385,24.122225019441167,-15.762718956125584,-12.642041009291958,16.79551619318951,8.32669222624966,1.8057664415333197,-29.430957074488628
