Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Afghanistan,178.756,220.013,246.21,304.926,345.817,427.495,517.509,607.227,711.759,836.222,1033.591,1116.827,1183.039,1226.57,1222.917,1285.46,1327.69,1469.596,1547.289
Albania,610.494,677.738,737.656,804.163,872.735,965.528,1080.676,1143.936,1239.645,1300.624,1332.811,1350.053,1395.305,1434.307,1472.479,1550.645,1636.73,1691.903,1644.077
Algeria,4522.8,5252.3,6149.1,7562.0,8501.636,9352.886,11043.703,9968.025,11991.564,14589.0,16209.6,16647.9,17228.6,16712.686,17514.6,18876.2,20452.3,20428.3,18723.5
Andorra,1.866,2.092,2.332,2.541,2.755,2.888,2.789,2.645,2.602,2.607,2.482,2.405,2.463,2.515,2.617,2.656,2.725,2.818,2.531
Angola,665.385,1328.94,1967.571,3222.352,4209.762,5006.335,6643.353,5577.341,7701.651,10500.942,12224.95,13195.004,14323.859,13950.291,16549.565,20245.349,25627.711,30833.449,33685.667
Argentina,349.486,420.292,485.115,582.538,715.904,896.98,1149.646,1247.929,1661.721,2179.024,2637.914,3348.308,4579.086,5954.511,8228.16,10660.228,14744.811,21802.256,27481.44
Armenia,1362.472,1624.643,1907.945,2242.881,2656.19,3149.283,3568.228,3141.651,3460.203,3777.946,4266.461,4555.638,4828.626,5043.633,5067.294,5564.493,6017.035,6543.322,6181.664
Aruba,3.512,3.659,4.036,4.224,4.421,4.793,5.089,4.571,4.392,4.722,4.681,4.883,4.996,5.304,5.341,5.535,5.732,5.925,4.469
Australia,781.591,829.823,893.779,963.01,1038.492,1131.714,1234.581,1263.734,1363.355,1467.402,1514.98,1568.499,1613.516,1638.473,1699.068,1802.35,1893.997,1993.95,1965.922
Austria,226.735,231.863,242.348,254.075,267.824,283.978,293.762,288.044,295.897,310.129,318.653,323.91,333.146,344.269,357.608,369.362,385.424,397.519,379.321
Azerbaijan,6.063,7.147,8.53,12.523,18.746,28.361,40.137,35.602,42.465,52.082,54.744,58.182,59.014,54.38,60.425,70.338,80.092,81.896,72.578
