Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,176.21520990080842,204.82961386715607,245.08006476071915,285.8931828180316,348.3104588786127,450.72711621264057,470.48189679556225,508.8228970738653,638.6853027662794,716.5414473528035,734.2135172197402,745.3138324599438,763.2087327328419,762.5221298657382,826.6589682111738,962.1683797834618,1030.6130015608653,1069.60002592467,758.9330485178485
Algeria,1627.017176750386,2205.0376711743397,3034.415314300764,5107.185909104563,6564.228959754478,7410.982272044184,10288.587085162368,6080.9079966366735,9231.111532947023,13396.828361421965,15212.176735415138,14051.574852261403,13309.607687593312,9179.400804424526,8799.486456626915,10929.526341779589,14487.598967571574,12593.647918748844,8816.539436921024
Angola,379.834999969215,1399.9540743194614,2972.49331011445,7779.433023094356,11529.076040898519,15301.321336780877,25868.634292760806,14655.935916404966,27915.025561699687,49442.26055326166,56922.92727718288,57318.9813687149,56753.48108735525,35502.19537246915,48477.97983013258,74928.80478924554,172502.126782754,251185.8845800881,295027.85375205346
Argentina,84.79847882811652,102.83664933130504,115.688378949333,149.38757233604855,206.84652559747832,293.1754153316746,450.53558123361177,500.31527188705655,779.7227606031199,1232.4387943432066,1606.1813720052926,2274.7636279469257,4300.895720746867,5261.10316038771,12004.862518530934,17710.076127379107,44370.5680183696,121370.89242652264,200660.88439222507
Armenia,331.1997828182986,452.22940889491593,522.1178051315403,612.6025273129394,615.4153081620576,624.6653911724411,588.0774962000115,546.09382554535,872.5284157982363,1133.0269335547086,1650.4921069361258,1871.993113275581,2044.6701408089505,2248.641446062835,2571.6503118673395,3266.446024873219,3741.4787856865196,4315.211378231295,2993.546638136187
Aruba,1.749825055074729,1.8251260596587568,2.1341085900491703,2.470657718043834,2.5389857230304522,2.9148769262072927,3.250682819616803,2.851050965089444,2.590153846195367,3.3540867128261485,3.4913648649219993,3.7379999999969,4.001302744875383,4.054333530988551,3.969018985142349,4.082380165406156,4.397236126117709,4.849523059760047,2.692695040692973
Australia,101.10398666673018,101.67803054211511,102.04051087147764,122.14672500510154,150.8474787652602,174.5208800042504,202.08497228743602,237.24761642026746,231.96527830469782,282.802212146594,291.2756074779791,283.9093240883874,309.2308169051723,296.4905156763129,298.0744460381893,360.8697092792908,399.5349957968695,479.8134890789195,473.1430723862824
Austria,80.69400526111532,82.2167714215095,91.93487186716952,102.52522193120981,115.15034225644759,129.02820649524696,137.86598163939476,116.93607298437439,137.40231077894316,154.33665719230027,161.91135664179214,165.60496383675073,173.85469407369095,182.7691778993064,190.87349783879327,205.37882672401602,223.78070339962946,234.554403434773,212.44147882475698
Azerbaijan,1.9342326410372948,2.3955336727816565,3.6275619922922684,7.882114705632299,13.878727277541902,25.938012719072937,45.35351891078896,25.612817196310647,36.5710920783984,58.07411749055127,58.93975064198119,57.48671388115043,51.4217098166642,37.7384273348525,59.04825620630523,83.53762118749366,118.8964422652119,110.00111757747251,65.56813120384749
Bahrain,1.5526152138072236,1.934500868320966,2.780544534008872,4.099517408402943,5.217328587487644,6.252669796167819,8.539257073557275,5.49665262139593,6.7228678791032,11.804444421759648,13.35040850661139,14.550898359371397,13.45469601012412,9.82478767457827,9.1279507909914,10.825805327409547,12.592013884994095,12.436823050473405,10.03643030699581
Bangladesh,326.68330839240474,346.0628956862221,389.6631029955478,588.5949967289172,788.7874016579019,994.8713959712137,1274.9435194047498,1464.4460073625423,1678.8791507675746,2585.239514657486,3260.6041941247163,3847.6809372445787,4428.819807560428,4829.137227774757,4731.293575406083,5279.7105980424985,6278.478641951663,7654.9028416767,6846.256458393695
Belarus,0.07686059382115165,0.14388573243964714,0.2514208085254972,0.3428029853667735,0.4645033897100643,0.6519490843226676,1.054612628665765,0.9471016252861955,1.3290989654609022,6.263280397558805,19.65540363156829,21.62368247726872,28.909880470465374,39.517304829886086,48.72395856572878,62.9761059758922,86.180611362032,95.22546111852253,110.96365154101682
Belgium,156.04694325524974,159.4122571413336,176.1333739085889,196.7508200104879,218.18169052193022,239.60836666325622,258.184668829775,217.59370580141356,256.06073414673193,287.14593160536174,299.63472971189,304.5648478246334,317.379289649693,324.2169448793817,348.1762827426141,384.2201657354564,402.4191890126728,421.256670643175,397.1153410111486
Belize,0.9954630980303117,1.0390955310607741,1.0761593212439384,1.2606837986853752,1.60494459118339,1.7807968622709658,1.9777058124196296,1.5565094948322264,1.8659855330457278,2.184053798605435,2.388232088481359,2.572060925552645,2.6193530004822456,2.57685692456952,2.4631414428600125,2.677672608245735,2.8705150436359372,3.119517480183165,1.8174504777345881
Benin,412.0753241376235,427.92564978804506,450.60493006495216,497.72197019146677,526.8277511695674,686.911450756213,819.8757127315952,793.8908801653206,955.1845865593876,956.3544725828898,1332.567094403154,1694.3729213411548,2044.2466861203793,1664.3819999300495,1947.1390982987384,2012.77875501973,2178.4706112697263,2513.1173622866336,1852.5583371394866
Bhutan,6.259190171584814,7.878501560300472,10.937499627739864,15.787316746148159,26.817261142830628,33.121128564734306,35.47969411792725,38.01484137490306,43.84522687703093,53.734742545749405,63.64405687410711,79.41142316169936,84.61705142891121,91.42133674346296,91.44139364071445,108.22823331084699,122.84718776498758,145.04327914180868,133.625417568956
Bolivia,29.834423577987536,40.99824815883485,60.55522421930567,81.02049398538978,128.89826291467858,155.4787599894169,216.04982853414865,169.14381506232826,240.27648331478252,355.41245255787607,458.4378367951896,514.1999126634427,554.5054827430134,377.13672103398324,303.5517587269945,361.8354366691081,417.96436129716466,404.76907446410286,288.9189469837508
