Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,127.8717299808798,141.290659978501,163.8891699997856,185.06196002157452,220.0130700224155,272.7410500324176,273.43716004249114,288.73801001928956,346.84566998089804,380.32245001175363,385.68201998893363,390.38558003702417,393.657420021453,391.0980999818305,426.6934800666722,489.53565003692245,516.747204224233,529.6378854575738,373.27093858338577
Algeria,1605.7991863198802,2008.94326762666,2462.9127908349,3569.6568527058,4149.706899581958,4402.2317997772825,5298.0335200912905,3525.855100317765,4610.1024999855545,5658.7986283896,5979.810237809761,5528.750590829311,5252.5965100820595,3872.6264994283492,3655.73229459066,4272.10543152498,5289.20014915886,4639.97413936053,3370.4499917632497
Angola,379.834999969215,721.897999981614,1148.6750000004072,2111.4870000119504,2671.84599983487,3399.5909998764896,4814.772000035665,3277.095000125023,4739.836000373344,6370.916000505638,6838.652999452185,6696.079999873931,6402.052999858862,4150.852999905034,4654.4800004632925,5871.98167421598,10465.406340754791,12577.196655056674,12770.665171503777
Argentina,99.19320295142,108.9856786593556,115.688378949333,135.4160653854074,164.84902770918399,203.28033773063802,253.6222587826548,244.10720524940743,314.62731970688606,402.012695188696,428.3407679956644,489.4279859912412,659.6392533476875,637.4692289389754,1030.749433939872,1206.7680164220606,2128.6620285014324,3858.1150277582196,4559.670132083472
Armenia,379.2046835509064,495.2398914100327,537.863887176499,612.6025273129394,588.239344411136,572.8343271804533,509.0337569210196,460.9085001213825,683.3352593550995,850.9138899411396,1175.9139376877229,1291.682143362193,1379.0740145339917,1499.2396404466592,1709.9218686889883,2126.529185627504,2370.2842212980104,2705.716082565179,1839.8905704745855
Aruba,2.267000000168,2.2950000001339,2.6100000001195998,2.8759999999104,2.8560000001426005,3.1180000001386996,3.3350000002396007,2.876000000006,2.6450000000424,3.2930000001402,3.422000000056,3.7379999999969,3.9100000000964004,3.8639999998392,3.8360000002443,4.016000000115,4.229999999897601,4.41899999994,2.5270000001491
Australia,162.1836055777676,158.2589751502112,153.51783587953128,175.66444606900797,206.4146854570164,228.70094714274418,248.97624951121438,291.0140982152358,270.17462691855303,314.68515980801163,325.791549706178,313.484603505699,340.4027373383296,328.829776694698,327.4080782555352,382.55452798475,414.2117071816115,481.932277298955,471.5038529940466
Austria,102.75491030056999,103.3423006822336,113.5817581354956,123.53063540215,136.1661912076064,149.2613057615276,156.4249179345244,130.2172509560864,151.68319455166008,167.31047342039653,171.98873842158602,173.10169312803,177.85525264191304,182.7691778993064,187.409456203892,199.6444202609668,213.68158773757116,220.39330501574258,195.10378631635905
Azerbaijan,2.5930138390815,3.0022100331755,4.161702421638,7.882114705632299,12.466866991706397,19.3220406444009,26.4005684488545,18.383358176993596,23.060500001961003,29.3882999996346,29.0004589232136,28.1693000026056,25.5374567273324,20.552799999062003,28.053907143907498,34.1475970937874,43.3235999983512,40.1705018974,25.8548643793286
Bahrain,2.6153839864410005,3.0007063180799998,3.8862384162623997,5.036998654528399,5.8891777416108,6.509817538091,7.9827522678946,5.905157471287501,6.7228678791032,10.757099999866,11.810065577376,12.822867683755,12.058211311925001,9.7027667569925,8.993140296636,10.1074939077996,11.264953465708802,11.116469536858402,9.4937127980544
Bangladesh,393.3636250620927,398.64953682933896,430.61505477890597,619.039728329475,788.7877287270376,934.4031701463028,1110.1811764580902,1194.4010003092937,1277.9850003436102,1824.5210004126848,2127.458921142744,2342.441054915835,2551.5920006704,2627.8968271564336,2412.3549903669373,2532.94533293641,2852.436943799914,3329.3211020832555,2860.6266775111453
Belarus,1.7198517558582,2.4635627243971,3.509044571378399,4.0231965706816,4.9226251126692,6.122948506778401,8.176018617867399,6.9448564600038,8.7575357656145,24.108482327020003,43.1398099646736,39.123747502595904,44.2709116615074,52.15748022308699,59.3519999969688,70.628666419496,86.180611362032,87.70323490140682,91.34799999356461
Belgium,193.55006253013497,194.13135229520515,210.46401272709002,230.30425429870039,249.7322159905606,269.05987829209306,284.49111033005164,238.49123767414832,275.441924152672,303.3962613854688,310.5020412269925,311.64949999392,321.60125859246284,324.216166824693,341.6148616941495,370.203316817625,381.93734353870764,392.923864620328,365.70726832300016
Belize,0.9805178075505,1.0532578628824,1.0695446303805003,1.2181506070968,1.4883177340206002,1.5767616800777997,1.707187826987,1.3802897527062001,1.6266876765023996,1.8297219621582002,1.9632936332994,2.0648023865056,2.0725152133252003,2.0279098887502998,1.8675738541439997,2.019502132452,2.1595397944175,2.3209979709921003,1.3812852889751996
Benin,573.9794731485338,578.3500159974226,604.3497671334304,640.0609118838298,663.59265399108,861.8715892784384,966.515504162391,912.7032726280208,1088.5470724389438,1050.658348842695,1359.315932669892,1704.566467542539,2061.6535337617297,1664.3819999300495,1933.918999916061,2006.4947759212353,2158.935363495092,2498.519536368231,1790.2731033448829
Bhutan,5.795871342474,7.0263016122768,9.434306325478198,12.984707244478598,20.878507879639198,24.747263701,25.432624903572602,25.919759804778,28.3746302594436,32.438697884208,35.3107249143322,41.03580962447761,41.065689379183404,42.183670515,40.5488959303128,45.843772296181996,50.37338953570559,58.6979502500331,52.15045114145641
Bolivia,12.2628418284456,15.847878653928001,21.6804157834552,27.3806016104032,38.3247124084396,43.0532880616075,54.1995186865706,43.4840795268141,56.7876170275864,73.294517819292,88.2734236221948,93.4125634330768,98.7099723407196,70.38928412016931,57.432454033128195,64.5478065853845,72.34968679163279,70.5542374591836,51.312357469264796
Bosnia and Herzegovina,2.6673136558335995,3.024375030287,3.6053480591519995,4.1819384086222,5.100946138552,5.9341565791424,6.707721538972801,6.197324064162,7.5266321234774,8.396628211401001,8.473577319379201,9.0239030110726,9.2803893548344,10.157275630010599,10.8658242156934,12.8241654708896,14.2502709872448,14.319629597555199,11.826389154989501
Botswana,17.8070670769598,18.0508010711727,20.537131313653198,26.6263690215094,30.2198071954848,35.364582756672,33.459834891376,25.195539030310503,37.4623548735788,51.613887412512995,52.33384036188,73.74534248125221,84.09463696102321,72.5053847734349,89.79089077478581,71.5994438185611,77.3697958441425,66.72171146034601,53.6280313530906
Brazil,211.8633202689276,260.7984255537821,323.92464596202495,330.8801191219368,346.34196409035,362.54781450551303,420.8807538799953,361.6804317976407,422.2199998175019,506.89500007523753,571.8751189021227,626.0509998260616,636.3748898352464,773.4678711335613,781.5769997248514,824.4340000955974,1025.0561459788757,1043.560999973239,1254.1910493389446
Brunei Darussalam,7.771365510976199,8.7595472176128,10.1299716758628,12.318070898937998,14.410209067143601,13.7354323383711,17.672137720933,12.6118687875312,12.598455999087003,16.1970000001054,16.6997851664532,15.403999999749601,14.769882708688003,9.2820000004386,7.807371199399601,8.302030787499,9.504125900303798,10.647584949225,9.4987456072979
Bulgaria,11.4632999043668,12.60967994272,16.874544129852904,19.9961263565322,25.1839011759704,33.242618626552996,38.228246386966,30.8961771014946,37.519595848811605,47.70330373832999,49.8799513322904,53.113278243387605,54.361646553555005,57.1648783104,60.92605139664501,68.8309175064924,72.2419125250852,76.9737526762325,66.360838868194
Cabo Verde,25.90578554116,27.315213433952998,29.063309606597706,36.526929828773994,49.0686362027772,43.9318796253576,49.6981179513434,42.227730513915596,45.270933032561395,52.541480192997604,60.7896220229526,62.24619790693321,62.332129691648404,71.2676618715469,73.32486301798001,79.49101154937121,89.9250286548026,98.86843100888039,40.9820029590022
Cambodia,9300.133220410957,10476.161872943874,13636.048032286833,16504.561994238527,20474.730413107634,22891.643964083167,27507.443795291194,21192.85222854882,25444.859534621784,28159.142766857254,32812.82682600948,38260.60446875222,42217.77403476188,45315.334356402,49786.25436638719,54510.9212810015,61315.02038080505,67209.00827733513,63185.36627706123
