Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Afghanistan,60.43658448,60.53505008,85.73751360000001,89.22493276,74.30609548000001,260.3350805,154.66861421,241.72449249000002,216.03067370000002,216.59963428000003,114.17132624,9.07998188000003,57.143224110000006,28.59448129999999,111.97317592999998,88.73344959999997,183.1175502,156.4662118,137.92903373
Albania,-100.06418425999999,-86.0799391,-81.22949944,-101.03308278000002,-86.56824160000001,-132.84886240000003,-223.18299168000004,-251.31667487999997,-183.97721045,-213.73560207999998,-181.83037821999997,-195.32840409000002,-226.80008085000003,-185.40948963,-133.54810987999997,-141.22832340000002,-132.09274419999997,-160.98797613,-253.03056128999995
Algeria,399.98904000000016,937.7790169999998,1124.439257,2582.9671200000003,3290.02571368,2737.46978506,3286.8654063799995,-549.0466052499996,899.6708412400006,1429.0839999999994,234.1283840000002,-0.32635800000002746,-2017.999118,-5299.494832120001,-5183.178131999999,-3711.30244,-2877.813334999999,-3164.417813,-3635.5240949999998
Angola,-23.451080699999974,-115.94517599999998,80.18915332000003,678.8692574400001,1255.8062289599998,1027.4970302,258.4828647799998,-1041.08785229,951.30088007,2077.7372611,1827.5320910000003,765.7338942800001,-1187.64141489,-1640.1697243999997,-1253.00122815,-1438.4963613100003,2457.93801144,2113.5813647099994,-133.82356500999987
Argentina,20.11659675999999,29.828743240000005,27.9663677,33.867164739999986,31.793880639999987,25.626580000000022,21.199718319999967,4.204621429999978,-29.50277421999997,-81.88072287999995,-89.34690266000005,-180.80268967999984,-269.26952008,-520.6362367300001,-770.7869808000003,-1229.2678306399998,-1563.8564881500001,-1137.1985217599993,-2136.2791312000004
Aruba,-0.71843552,-0.23085505000000006,0.146374,0.08201823999999999,0.44842278999999996,0.41544823,0.07318576000000007,0.19699884999999984,-0.9759290399999999,-0.7761916200000001,-0.25053081000000005,-0.87886031,-0.6115581999999999,0.1269012799999998,0.16538936999999995,-0.08991935000000001,-0.1430674400000001,0.16853975000000002,-1.3324726400000002
Australia,-28.15537845000003,-35.465074749999985,-44.349947939999964,-41.33323009999995,-43.046341480000024,-59.60647502000002,-73.23960811000003,-114.80650212,-119.72706009999999,-110.37034186000002,-119.18052880000005,-96.86030636000001,-96.16202156000003,-121.66099300999994,-96.82845835999998,-77.34146549999998,-64.37553580000005,-75.23566299999996,-117.7533241
Austria,0.5389696999999964,0.386239239999997,-6.69685551999998,-0.7179864999999985,1.9588007999999864,6.870843559999983,8.720913799999979,-7.949377759999993,-4.729140649999993,-2.934796009999995,-2.2503760099999983,-0.022428700000001633,-0.8499679600000114,2.3366402499999968,4.253241920000001,2.061033879999991,4.139232960000001,10.740097480000008,-24.319694209999994
Azerbaijan,0.4274927299999999,-1.86986484,-2.3919872,0.5019150299999998,3.4292947199999997,8.39307416,20.38422241,10.26242338,17.942826949999997,19.18846606,13.7469532,10.620030199999999,9.79911082,-2.855184400000001,-2.873716999999998,1.9434599800000014,14.719016480000002,14.88059656,-5.120840740000002
Bahrain,-0.14388453,0.0009109999999998147,0.19137951999999991,0.7300698,0.98599224,1.2232277,1.26056926,-0.2713774999999997,-0.64596,0.3979140000000003,0.27635807999999984,-0.17987589999999987,0.13871347999999983,-2.4177685,-2.6742772000000006,-2.41625744,-2.5923816,-1.6016737,-3.551952639999999
