Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,33.05252335095166,36.079703757132606,37.45648536124744,45.08511272800472,45.64072839998938,51.492558771248085,49.60668197919012,49.11492101930675,53.950771738197886,61.462392811758626,55.42951884547453,51.511430068801744,50.77017627456342,48.10704886501518,49.71456299003164,51.089483002050386,50.73881265457382,50.368934795574106,39.86423178233716
Algeria,12.194051771082517,15.27244441884099,22.22271226802749,26.367811553427288,25.302444299278203,29.87413994426078,39.650339504560726,46.47572981174148,52.902814860080504,57.82456424317905,59.95723249057773,73.21224686617103,73.44371174709424,76.57862660505647,79.32354581467541,79.85421963991901,82.52976096788151,75.10412041668984,69.76803571521768
Angola,18.40092578830993,64.47430470465133,87.16856848060468,127.29041851037266,111.32569599912398,143.71632478501667,208.73569164600968,238.8549745211832,214.0404688549671,273.03564469814825,269.9291410120577,283.36846893689943,281.44249233597577,273.8442996107626,256.74877974720573,286.4245063813101,403.22974524235474,329.1599435035044,420.1793043047622
Argentina,-0.7040900628482336,2.7290178779802177,5.636315488259807,8.39007255555107,8.92781710287716,11.622726044859204,16.684575053738754,12.647272298561541,23.218038822853035,33.79984784466754,35.616677913636806,50.19287228447191,72.64810194341095,79.24853910401866,138.23779608668232,185.8271707946049,317.4455965821396,434.60636548892086,574.3801304956686
Australia,-0.6368441846444874,1.2002738008050324,3.176781460363535,4.155386382987062,4.694370829706525,5.480457316551502,6.629240712922598,3.1179844396541614,5.005479149381818,6.001575744083009,7.00338316966453,7.468996269792728,5.898538955547212,5.124529329552417,5.209373210600952,5.103837900803999,5.908979256294713,3.643716129520908,-1.4739512004756021
Austria,-18.598350283758304,-15.310771723832078,-18.88006406528117,-15.891915258488195,-14.480542309482395,-12.176068669582312,-11.913088676493375,-15.244076781438782,-14.338070361313676,-11.033002604716264,-10.46677872821436,-10.319201161412959,-10.118181688602252,-7.460886750721052,-5.266007672862265,-3.5097342250583976,-1.1730113599914556,-0.18407559002299334,-5.739642897483504
Azerbaijan,8.524887825863967,28.671953309709192,34.563286798649116,25.344080442248675,14.23906016398371,10.678083220198989,9.66200716762412,3.297029601242819,7.172585080674048,20.165709852693652,22.313756095030357,25.491766363069633,27.68966997862354,30.7483179374764,51.33080249195332,60.72019558091208,61.82347707629994,61.75977333111052,55.5446118167434
Belarus,-63.87396160403343,-61.79105717797129,-60.305148103050264,-51.74219708272373,-52.681626208183616,-54.76668580718569,-64.05182277665176,-48.64291844381446,-41.540825390710076,-46.80774092565921,-31.864009730572306,-16.42183339101614,-10.224478824095067,-8.786436780584943,-6.229610338959031,-0.922971848147758,7.0861958779071195,14.983961601088014,19.066844836640858
Belgium,-19.66116239694196,-18.986607283169604,-15.222325834395303,-16.32143259664866,-12.072622633942492,-10.461969344792053,-9.589343989473667,-14.14884320421975,-12.236252066627104,-11.075641607167816,-11.296111676999278,-11.160530961123579,-9.266488072039026,-6.476463426419045,-4.10071749872642,-1.4312942472427153,0.693654343507682,1.9822172657710282,-3.5300125474475945
Belize,0.9825299918506747,-1.0170887131648516,1.2799764807204386,6.807088288513846,8.588977943596273,9.66112479389369,22.669286237857357,9.16191364203398,6.136197440457939,11.98170437541719,13.722944865564745,13.915719428652062,16.410594619842016,18.129455671179944,19.036223965501872,16.261099345752882,15.32659866095851,18.844069819943037,15.163132171330624
Bolivia,38.684136852359,39.6075935782245,42.140508562421935,59.919581525459634,75.82252356289659,86.07262647216601,108.85429342620915,90.94738321523906,110.24519348967144,145.9985691576872,153.5112064888307,161.7226267425824,186.2879418345451,154.70863944585324,135.34560912562284,147.10790115213476,149.69364782032844,150.83590138495748,114.37364066696883
Bosnia and Herzegovina,-22.00731548356953,-22.630844155931452,-18.546464402589923,-17.13844818419742,-16.98828468412635,-10.85974552540586,-6.078300959837441,-12.919682460957683,-13.56962137147549,-7.47697188701698,-9.508554350245124,-9.064225235284797,-7.466810352234139,-4.308180816838415,-1.9221957026997254,1.8279283746265467,2.5184172389566752,5.501778019609453,-0.8480675031444981
Brazil,9.251667140209605,8.816611715618809,14.377123498887915,12.87640755191746,15.852542870518866,21.77161661741263,29.989335963273884,25.880541866239348,30.069873097471906,36.69738217132404,42.843269614293675,49.95868506473741,51.41892297445323,55.30589330223176,49.22516248238646,51.18230323752837,66.89142285869166,73.97987261030863,81.28983177972916
Brunei Darussalam,-8.22856159614036,-3.718535585960271,-4.163326550401612,3.1511555802628473,5.600777323286061,11.619969147145289,10.415680408038938,2.1717503264854683,9.66048155910111,24.100895889693692,28.245212359041798,33.82074657564629,21.86515496357635,25.354305500449648,22.692144898349493,25.815295470046077,38.14270213159482,37.81407630733737,31.076692347439312
Bulgaria,-12.916123528642201,-11.81912797738596,-11.40923632327165,-7.290984516506782,-0.8738987840943944,2.1283189602145027,9.970019318374492,5.749833705242516,-1.2512058247423476,2.162586288634344,2.4765418236550896,-0.08244655812375294,-0.6196427305072403,-0.24063856714285586,3.7848474636874103,8.569318088358886,11.448792589585578,13.25299438980799,14.653683171394546
Canada,-8.429565311556924,-6.041889222560798,-3.62261009564298,-1.23168827065983,0.47773256338298675,1.8862885005319796,3.449556313017848,-1.632041952481656,0.4778813212211423,3.282614077006158,4.94297919887671,6.19985460855955,7.95172075015188,5.600719033322324,4.333926165202702,5.859755808129981,6.11771539988639,6.393573126483777,-4.8482450998310105
Chile,-1.6831229539213062,-1.696851758950273,-1.7129817870571544,0.8438364235921518,3.4626417805142493,3.6046137617805396,5.805800345710908,2.52049264674129,6.658810139122366,8.849482326200778,11.161843763888232,10.834613156203698,9.818056212359584,11.0884367095518,10.964120390121762,11.350214065946378,13.434422990285533,14.58249879236097,11.51004710583343
Colombia,-3.0912372324636004,-2.1042565732259946,1.2715014158583076,2.6963475401160464,1.6849214807398867,3.4562512086338564,3.945767750853149,1.4822385625341694,2.60828228188957,4.17638917910166,5.223514521130819,5.380949783937812,6.487319715579865,7.307971501203296,8.821192809746039,9.283317647573872,5.191603979855761,8.67708695053759,7.327438006677771
Costa Rica,-11.705119299785343,-11.33759203025516,-9.505588695067354,-8.668510657584799,-3.4522680780375024,1.9045342695119774,5.621069931106107,7.058862295964319,9.619212264911827,11.95837906616704,12.887655473570595,13.441409258175286,14.754353909951679,15.668467550606572,15.947170905793728,15.173739672761336,16.32867587997318,12.594602347934941,12.47042398752067
Croatia,-18.307947419160755,-13.676717487101678,-12.178409557783473,-9.20187317433811,-5.424046020928713,-2.3131140444857072,0.8459089128572048,-4.137368853944559,-7.346739392733413,-8.015337317042565,-7.939891814130771,-7.018650112619726,-7.585204260176462,-6.517441558764793,-5.438570639821424,-1.926100007662748,-0.08549481117036607,-0.04068265225543885,-4.207929700700664
Cyprus,-13.3069685987866,-12.312024500781552,-8.350124097367189,-8.001646377261189,-3.3960803028452835,-0.5242788464942814,6.470728537905438,-1.2393803159665424,0.7370121667078999,-3.2496894596715182,-5.091411977410116,-9.427883311210046,-9.450664058316063,-9.296398008116668,-5.026231831304045,-0.43625220384360935,-7.526640095934892,0.21547027185994175,-4.636124638101703
Czech Republic,-1.0619066762354268,-5.297475339629205,1.1542094427934517,-0.039044538416217314,1.3309946936514292,5.35339823892483,5.240742885620518,0.5249629110221525,0.4433355690856833,-0.31165445367433636,-2.2445922791335597,-0.3565773312381993,1.977332241086543,4.964372648313039,6.05103928811844,7.911214932416365,9.606684515077394,12.358443928492326,9.294823255986854
Denmark,-13.602858460697528,-13.516807328771122,-11.728114620038582,-9.358913387005172,-5.832054690350591,-3.5995638301247226,-3.166395367179521,-10.845213879862454,-11.23069912473943,-10.433931159177364,-10.544938463652512,-8.221358131924212,-6.949910723752489,-5.765992037783005,-3.1519547784744146,-0.7338630244456693,0.2554138726335048,0.9395630055206198,-0.3115442922403633
Dominican Republic,-0.762514047166309,-9.267641634509168,4.044972188435768,13.426771185967535,17.032869341628302,21.2555410049714,25.69002358624696,22.247153708165854,27.330586691029968,28.906164353422476,26.511645649160638,29.108553895631335,31.584329174751936,32.14228886100351,31.848562106174015,32.99101376150188,40.09007792841886,41.0722607501668,37.20816700701821
Ecuador,3.558203020086175,4.398215570068215,5.5372198820519865,7.206621221551313,10.01683059430586,9.509316184215805,7.678706275285907,10.318761828091247,14.056801510931322,11.45376159501031,12.44214484438514,11.38191263563473,12.39355912934614,11.57133583186101,9.422625490464863,14.484956651424755,15.60932243784316,15.525239958125756,12.392852642602907
Egypt,-18.06468411914075,-19.78963109220791,-22.325175399599082,-23.202832012108455,-25.735407522678848,-22.284441750944776,-23.58265225704897,-20.42854690011325,-15.093875818490652,-14.047307416982424,-13.805112272119144,-17.804293858186433,-17.079381663274965,-12.009263581513151,-9.995665301573949,-6.823775212449566,1.1928866019076871,7.36421886825769,4.328932739308852
El Salvador,-3.129697567638101,-1.4684427712673964,-0.4864570847590893,0.5472076648806034,2.3233976849961815,4.6822167921160815,4.050391263428344,-0.7340100067486094,2.4232809128571824,6.249136637173628,5.314327475623783,4.322537717984893,4.7410611889173575,6.021096422024765,5.698457855216132,6.394379028983595,9.434904460733206,8.461162389466766,6.755131445736429
Estonia,-13.230125474291818,-9.909128931427775,-9.265918146737421,-8.7548402651377,-0.0684021622869289,6.7589049555663365,-0.7853905148965961,-13.823924844704816,-9.957289149167712,-2.517743801110962,1.9168111055230141,4.315477272190698,7.312440860753799,5.143237314581438,7.1382770740171475,10.690111089440759,15.07192619813697,16.101354272140846,13.239366947722328
Fiji,-3.962905252154964,6.739965401067664,19.07039398361769,-8.712007342391535,-0.7224299539793658,2.776647224281014,3.8370369352792317,-1.4926100785827054,-2.272724440304001,6.325293699855883,5.951289466793901,18.921711726878414,19.092055114684197,17.718447775248855,13.453219011800988,20.207026349488636,20.12136515447429,25.176136290403495,24.105596051254377
Finland,-10.546805991437301,-10.459341816798739,-9.935584069087575,-9.363712230626115,-8.996254929963415,-5.931630124411924,-5.968582699468991,-11.99787771505862,-11.84734820961611,-9.333454457147324,-10.182326357855729,-11.179803347323743,-11.244116256420291,-10.392411958265713,-8.669338971837833,-6.497928262532718,-3.9888996556866547,-4.2312469928839525,-6.01603162842043
France,-12.752283736088756,-12.417950000819438,-11.227962167766538,-10.695104840487687,-9.434688678986527,-7.895179228182564,-7.8939627325044,-12.873210853962238,-11.873334090783159,-10.062607062681266,-10.94277639054517,-11.018438375067369,-10.39909075303421,-9.922412705684728,-9.80795540220787,-8.744990148345556,-7.482654580874998,-6.509921565166018,-10.691237173509318
Gabon,16.637979247569067,18.087180193325338,17.832369112330817,20.95283740750635,28.583686939096133,32.993070429491375,38.43087958576855,36.27848599113853,42.64809823945117,44.54127950582443,44.57095519414163,34.36027518625396,47.87212771937996,38.274012569516564,33.40939301970739,30.954890201044755,28.517342657476657,31.32760151251474,26.067655371108806
Georgia,-2.750247879990677,-5.010747794081292,-1.453159784651219,1.7005875392066798,-4.8074292016812645,1.4839316157918703,-1.8199268772710249,-17.922461195350145,-4.66511674389261,2.3661291964952245,5.230637556895356,2.874863216635536,8.504050206056382,13.106527181806408,18.554723277913652,20.068136449282104,24.049213330386163,23.637131712502303,21.71109762784317
