Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,-24.071300510267523,-26.925075610976485,-27.2224374346368,-34.046468414320245,-36.782113181669246,-48.30918122389666,-57.4797683828925,-57.87542362886575,-55.374236136955574,-66.01661501072319,-56.22121130988921,-55.48322725166497,-61.522974662892224,-58.17276670931439,-58.1281327034407,-55.16447864729375,-53.66504208701322,-56.275661506571765,-58.694492034332285
Armenia,-23.435622078426803,-30.63758883537689,-33.66749736068051,-38.40419150281022,-51.68195824851961,-79.1184243000208,-120.74326193929365,-117.87083867538979,-126.29217871588769,-139.27721621254764,-141.4653028206087,-154.99985445673153,-149.91258002861727,-103.49576689035615,-73.07377355169456,-103.73276093133353,-147.47669352454398,-159.42860296745266,-114.22137392254967
Australia,5.368797311283702e-05,-0.028327328173629873,-0.03972185244379883,-0.04405688331936164,-0.03307602521154174,-0.03212643356121442,-0.055430643499965015,0.006048265173220657,-0.021967721795954354,0.026847085760457134,-0.004330890387562292,-0.0341136683625316,-0.007317721390258547,-0.038187997690312336,-0.05923563365975193,0.014153332478075042,0.010299640047003233,0.07580810716066688,0.11747343842665148
Austria,0.10060441870763981,0.07707124486331218,0.08648254096647645,0.09992378299862281,0.1191095538775011,0.15656833601554565,0.16539039056876859,0.12464779273781068,0.1343723076653034,0.11360051833053131,0.11810312835763925,0.12144266218926125,0.14585774967922305,0.1733807580419393,0.18264915044474428,0.1546922670885067,0.15337246452507802,0.1836124021552279,0.14967426371968573
Azerbaijan,-0.004909039720938899,-0.019631940839187942,-0.02552409043625368,0.01762184055563748,0.07915213648349685,0.20083466120611568,0.37843407716890426,0.17776465197386263,0.2796730979674211,0.40103582402607935,0.36118601632208364,0.300465540417425,0.2257668406442631,0.032421309397327236,0.03750411564622236,0.11968001354958624,0.3704576232091866,0.27645581249039586,-0.013998202260459558
Bahrain,0.5880770510123745,0.7355130517578976,0.858216132677279,1.2041094592825736,1.483111488839814,1.5682614707973048,1.6262783589518994,1.0973484661539548,1.1791471133851075,2.052217468085967,1.645854509756071,1.568512304234659,1.3393397761385506,0.7106727305840499,0.5327132063900071,0.5372391542990762,0.5414992465999307,0.8321961681936703,0.3581651892588411
Bangladesh,-0.006220841502282928,-0.007990588173192596,-0.008504707882194578,-0.01187066865729092,-0.01312786996757024,-0.01711885672772133,-0.0253212184703639,-0.025221195846983943,-0.02768447604920879,-0.044124313505576176,-0.0552312841706282,-0.06093272220871501,-0.0638309162041246,-0.08456755691024237,-0.04755436567032065,-0.07043502313920944,-0.1363210932060183,-0.11849309057339896,-0.13018576002594218
Belarus,-4.618225456101341e-05,-8.749057001540528e-05,-0.0002472702057080534,4.3362711480171134e-05,-0.00034796519032239195,-0.0007307391163776031,-0.0014681423388617342,-0.0023297430806196277,-0.0037792040493766083,-0.0009284238316516619,0.012482272910241315,-0.013092704554296813,-0.0045394067758753875,0.0008134522464272598,-0.0016572100723650784,0.002223134907743951,0.02077870042636365,-0.010880148914387267,0.06347488871814577
Belgium,0.1155974100601953,0.11535012900230823,0.11248682605328586,0.09798160759422392,0.10394154098291164,0.11293825315437189,0.01887479790267621,0.06184010946856189,0.04891075123852495,-0.0029107487141533106,0.0019122608590653734,0.024693408649790083,0.026048811759936008,0.0467958720439956,0.0409160395832,0.03724026925175972,-0.009005143522677894,0.025592726922911258,0.05256796376140693
Belize,-3.715752774323807,-3.4417376232670946,-2.2226983529366073,-2.296886733073647,-0.16170704574712147,-0.04042200387631212,-2.44952794015758,-1.397754270322908,0.1239178253406088,-0.5404497197480218,0.20715267325626385,-0.395602332315967,-0.9640178333040303,-2.4088892630280547,-2.9520492624403367,-1.1186014922517487,-0.095663292958168,0.01776522612925646,-2.843232763152443
Bhutan,-19.110525616213803,-21.54385777950691,-29.209633589090846,-27.770809870377683,-5.815345022012366,-3.391225712586831,-15.732708518469337,-34.27262244536368,-65.64768489887977,-83.80609050547976,-85.65731241732746,-89.41583097208917,-98.773754643265,-151.49657324648092,-143.18353635543255,-141.65604638735934,-166.40546501729992,-111.8187042741406,-134.67156249127547
Botswana,0.4775835022954009,0.48658480619609734,0.4038582165376581,1.154064428598478,1.4470260515815587,1.264537782625478,-0.5765069340133389,-2.00889714309866,-1.106632667607732,-0.6970151289370357,-2.402263786734949,0.1088472248054444,0.8311504306420687,-1.8227146085232668,3.0863731319008494,1.3080696441479898,0.33578253742299147,-2.953298706578506,-4.765281303331188
Brunei Darussalam,15.567764928877928,22.770484374349365,32.26571521229609,53.23305617594576,70.27669151402021,61.97984975416247,99.01405773287485,42.28643476933781,49.225513946477584,71.57964566481498,63.07465810976643,41.43781762240356,51.24058795078882,14.546657814470308,9.306824558435292,11.529939537830405,9.294208335233726,6.680338012486892,3.199653409552994
Bulgaria,-0.025525765369350667,-0.03622102898416296,-0.04759241398992564,-0.07691731290878395,-0.11033157770754742,-0.16144974830256892,-0.2117482588083074,-0.09354429134039816,-0.03793356660164626,0.0021415698811380057,-0.04901543021308963,-0.008547120269251529,-0.017106845350773447,0.01574280333091349,0.09588763988042492,0.09653854149092611,0.06434205169187002,0.09555413313368022,0.04558836399735089
Canada,0.04223522899641441,0.03970278632858448,0.04912139895522921,0.04687076051197653,0.034534435250198114,0.02913983158073047,0.02529724995299537,-0.018706680759720484,-0.025903541018276466,-0.017015480014106577,-0.02873097265230168,-0.02471112280041865,-0.014957191275923432,-0.039626275542345435,-0.03807227377050315,-0.03743247468546462,-0.03326900109082154,-0.02866285113848377,-0.034681970860805655
