Country,2002,2020
Albania,-4.844324739023619,-8.470925958880988
Armenia,-10.42874656060199,-16.399724687363364
Australia,-0.12379306256484465,0.07706746658579042
Austria,0.09291266069435157,0.08349887636033217
Azerbaijan,-0.0149361166119345,-0.0015051560425747472
Bahrain,-0.06959164901161376,-0.53257915879017
Bangladesh,0.0006132708723310836,-0.0070982217310985715
Belarus,-0.013317244566880928,-0.005887923286891531
Belgium,0.14351518324755094,0.026622934665850292
Belize,-4.7095550029637545,-1.1073911631854458
Bhutan,-10.48371872503801,-15.316196711859828
Botswana,1.7591261513058882,-3.2890875329723728
Brunei Darussalam,56.913640481341275,4.445734653424985
Canada,0.026865846396315934,-0.02473600430972132
Chile,-3.427896534642882,-8.961585711923565
China,0.0003005040814356702,0.0007677741820460601
Colombia,-3.6912027412061486,-10.992160870569956
Costa Rica,-58.525006409303785,-15.026775296938165
Croatia,-0.9978816292293534,-0.024857125194308615
Cyprus,-1.0407950469067244,-2.715378355551497
Czech Republic,-1.583185766504974,1.5613000034382156
Democratic Republic of the Congo,0.08747566089884966,-0.03512436582367749
Denmark,1.7687402413374167,5.018205179181172
Ecuador,-0.010173365111324259,0.005583391929850072
Egypt,0.0028022826430033642,-0.012111499590923643
Estonia,-0.8260497012843119,-0.034598834473891164
Ethiopia,-0.003540123543319989,-0.009691629966676968
Finland,0.534327997695274,0.06128606506828278
France,0.006065232857323653,-0.009575351583427818
Georgia,-0.062489561674127586,-0.33736426422846577
Germany,0.0073690126890128185,0.03174419645293694
Greece,-0.10453415623560929,-0.10666163702972092
Guatemala,-0.11025576983490257,0.08581454445363132
Honduras,-0.08483189856266604,0.05641334708114547
Hong Kong SAR,2.7451940132464245,3.367931613315794
Hungary,-17.08473924657559,-6.5063555092616365
Indonesia,3.5885498411833616,-0.6139192615813471
Ireland,0.026803634212945026,-0.40181885563080916
Islamic Republic of Iran,93.32435158400617,-1.5393575602784801
Israel,-0.14537585254975313,0.8611827767590102
Kazakhstan,-1.0866258299429625,-1.527416870254121
Kiribati,-2.168098824151143,5.031379139891252
Korea,2.917817393592273,31.739675273842916
Kosovo,-0.11573609983877332,-0.1413763477883757
Kuwait,0.41673688955672433,0.05305619733506472
Lao PDR,-121.33139287978486,-110.0184929181195
Latvia,-0.19631473567771246,0.21004077502208512
Lithuania,-0.10005688255746946,0.407308420031938
Luxembourg,14.943493020047073,6.510052975941368
Macao SAR,216.7429273810809,66.58223765190604
Malaysia,0.06588990216975742,0.053617634263567845
Malta,0.39105886877103024,-1.3665714016401167
Mexico,-0.021111188212986548,0.02506229528100463
Mongolia,-104.60127559628464,-119.77725338067094
Montenegro,-0.5540704111797905,-1.7731841272063915
Namibia,0.6137486530234708,0.6390124937480224
Netherlands,0.05349806903064827,0.1677143997799566
New Zealand,-0.2227038511054264,-0.08038484816948717
Nicaragua,-0.5727699558707036,0.23577198605735394
North Macedonia,-6.010229711061607,-3.5521341532498543
Norway,16.148123819691502,1.359135530536783
Oman,0.2303056242723154,-0.1705072121327916
Pakistan,0.02559853704197266,-0.010784497025171647
Palau,-203.6858725761773,-414.4431833910034
Panama,-0.010524088952677162,0.04293992503812568
Paraguay,302.1975633039141,106.5052519903192
Philippines,-0.0038700961990916142,0.04745173443462677
Poland,-0.020875161356907247,0.0426760643190644
Portugal,-0.14062875413073186,-0.018817964283448375
Qatar,75.31486318972031,-1.7811203610955022
Romania,-0.02559174728792838,-0.11263812854102144
Russia,0.18872120717337484,0.10132061083429539
Samoa,-3.9011492768595044,0.07862871135598408
Saudi Arabia,0.1851042769967578,-0.06334084868823696
Serbia,-1.9882652558222218,-4.223614339055133
Singapore,1.694567618534483,2.4012170286004006
Slovak Republic,-0.12272583046150329,0.00295327784402723
Slovenia,0.0653999360166759,0.6964711045393623
South Africa,0.011306159304531034,0.02394581655412292
Spain,-0.020314337351954467,0.003916448556131019
Sri Lanka,-0.13153302267489964,-0.26621438124421287
Suriname,-6.4082390679956935,3.760039712988403
Sweden,1.927840221023676,2.811606996462365
Switzerland,0.6865240280560116,0.27072636645258114
Taiwan Province of China,1.6016223099883897,5.075535716923816
Thailand,0.04875872970920316,0.08902550606111609
Togo,-4.75853465697062,-0.9034616681156258
Tonga,-6.889103999999999,-4.058234999999999
Turkey,-0.0004366385308688777,-0.012735913211424262
Uganda,-1.4592510056255363,-6.90849211858872
Ukraine,0.06454474153032809,0.048731538861562076
United Arab Emirates,2.2347138327436444,0.968363328624175
United States,-0.006785235646118088,-0.004941530743395412
Uzbekistan,6.899287031568965,-26.302584467121793
West Bank and Gaza,-0.28826588017547017,-0.25686667447342165
