Country,2002,2020
Albania,13.73694392754398,45.06533456020702
Armenia,40.76373916161317,209.71132550393955
Australia,0.42196191819229995,0.7147594788884888
Austria,1.573131010651249,2.462567228343988
Azerbaijan,0.03864835225099963,0.25511860224909316
Bahrain,5.17364063301228,4.381476325307183
Bangladesh,0.022413344764058853,0.10547074154196528
Belarus,0.01754771712945822,1.0316201024478742
Belgium,1.8208576093585274,2.7547224610362546
Belize,14.175682857212045,7.867836757452965
Bhutan,16.59372065034743,93.96054437449916
Botswana,6.125529390686285,9.694317065713832
Brunei Darussalam,65.67203142725967,48.401498133992526
Bulgaria,0.18621430781725504,1.3869995365271723
Canada,0.48781036062376865,0.4488591103216879
Chile,64.83184147501599,166.59257072440883
China,0.0016650805884188555,0.009536332599694702
Colombia,22.394512396261042,53.10125994415555
Costa Rica,144.6480516538186,435.99505744281987
Croatia,4.129981863475909,9.70332329121968
Cyprus,14.870272030517658,20.775290976038622
Czech Republic,11.63798129014371,35.34890843819426
Denmark,22.368488236105662,37.70568237420337
Ecuador,0.035787438487492274,0.0707777824980655
Egypt,0.01645167406879321,0.07582734210675313
Estonia,2.384197866449188,10.813943811769743
Finland,2.1531771963743846,2.7879527448390813
France,0.12271045309602224,0.1504670349743852
Georgia,0.1406587514363783,1.3297830357546336
Germany,0.10764983569661518,0.21141446609709758
Greece,0.27498707367910474,0.4602199220536234
Guatemala,0.3074012517343842,0.31338259947903807
Honduras,1.4186426600607036,2.07966354121504
Hong Kong SAR,37.87620860556215,85.51952257821041
Hungary,97.89874252960854,397.21258832006225
Indonesia,14.385456964461955,36.520444950854746
Ireland,7.860062806650315,19.609993199227166
Islamic Republic of Iran,58.689834144840276,1154.8053726821672
Israel,4.375994881862494,4.627175618375379
Kazakhstan,8.02839760448171,59.92675414969503
Korea,102.92262686737435,262.7685704149217
Latvia,0.5701676729003546,4.890384084669812
Lithuania,0.6071108004587047,4.6579927859670835
Luxembourg,173.00457457902667,335.44907211706516
Macao SAR,283.98695688131124,270.6974488612981
Malaysia,0.7393072598454355,0.8196834599593603
Malta,32.82325007225765,73.48502475151287
Mexico,0.16322555156229815,0.5664288311327952
Mongolia,129.34579873423374,1915.162758393604
Montenegro,1.2760888284221985,2.821850521918053
Namibia,4.728188604116371,9.334320897388126
Netherlands,1.162142147580715,2.055603740250127
New Zealand,2.8130132431305896,2.7462850542840873
Nicaragua,0.5265563996886765,4.3331020440824695
North Macedonia,16.634283027060498,90.32342614269412
Norway,30.48264227755867,37.92273492713872
Oman,0.7341243718663374,0.6204168076724014
Pakistan,0.03630116375084174,0.0928132244391159
Panama,0.7602477131921458,1.1676316873753028
Paraguay,649.1293861359682,1532.6108893531775
Philippines,0.270122146951259,0.38213724825996903
Poland,0.15946658691290713,0.907279083323258
Portugal,0.3554562574680521,0.6988425775724343
Qatar,106.99477545757748,35.841474606817265
Romania,0.07697563090271277,1.0529474829908123
Russia,0.19444778581660294,1.2823621504335945
Samoa,10.791218573844267,17.5469891637588
Saudi Arabia,0.6303913869947466,0.563342985046758
Serbia,3.707680604473739,55.31462511381651
Singapore,17.491108191750364,26.77674000937208
Slovak Republic,0.7350297133600988,2.6408174244169333
Slovenia,3.098844285441656,8.317631360727265
South Africa,0.1800351069471535,0.431431368709994
Spain,0.11599187503638714,0.1531938014809081
Sri Lanka,1.799068266329545,5.015769074875238
Sweden,13.406531711801934,20.638970046110735
Switzerland,4.448405249762596,5.941508855494054
Thailand,0.8524100235088564,1.6570406328089098
Togo,17.90078543418663,14.41422080020921
Tonga,7.26601107354,21.410852850319994
Uganda,3.1343169371886814,12.815689511652343
Ukraine,0.0494212177804722,0.9493306686012443
United States,0.012030359669745711,0.01935370727192911
Uzbekistan,4.577830119628553,127.2333859724175
West Bank and Gaza,0.21765665856420166,0.3155666225802944
