Country,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,-1.4062774599999983,-1.3435480400000017,3.0297290800000027,1.1981268799999967,5.896732180000001,-2.804881309999999,-2.2951675899999984,-1.2902107900000033,3.413076789999998,-4.404318929999995,-0.6153141500000032,0.23744543000000107,-2.6612289500000017,1.2983484599999997,0.7925023000000024,-1.3882750300000026,-0.26126642999999916,-7.727156549999997
Algeria,-1.75369113,1.772254329999999,-1.5747920700000009,-2.1540799899999996,2.9506383199999995,3.8412109600000015,7.241503529999999,-4.530564779999999,-2.73593082,-0.1717517000000015,1.8864944000000001,1.5257330099999997,4.596691790000001,-1.4701679200000015,-2.3640119399999975,-0.4848297799999983,-3.076088150000004,-1.2874364299999996
Angola,1.3631440400000017,-4.380302010000001,-4.134894370000005,-9.907398529999998,8.996988689999998,8.73539513,14.799164189999999,-21.108324419999995,-3.267960600000002,-3.4525921099999977,0.20488025999999593,-1.4269536499999944,-1.5039751800000047,-7.888245519999998,-1.9929524,2.2890032799999993,-8.502940429999999,1.9088852099999976
Antigua and Barbuda,5.184675389999995,2.4344180100000017,2.892440879999995,4.902787560000007,0.40795203999999785,-1.8875183500000077,-14.85666153999999,1.969112669999987,-3.37990164,2.633957030000005,3.1072958200000045,-1.6661337900000035,-10.203059259999996,0.5119790000000037,1.8670917099999969,4.40973129999999,-2.0138470399999875,-20.704726740000005
Argentina,1.3436777400000004,2.13122158,0.4603675599999981,0.10139103000000205,0.8756350399999988,0.05935269000000076,-3.845631149999999,1.5410480100000008,0.7197559899999995,-2.4682629400000007,0.42807269999999953,-0.7154405500000003,-2.22074102,1.7862186400000013,0.4025251000000001,2.356532429999998,-1.8073470899999986,-0.9621782000000003
Armenia,3.4159762299999983,-4.688479539999996,-2.0533495400000064,-3.9423840799999965,-0.09846645000000365,1.4909082900000001,2.3267366100000046,2.291225660000002,2.0178247399999947,1.48747908,0.8016985400000038,-1.9830777100000034,-5.2618021799999966,0.3770044699999957,6.6526432799999995,4.093882110000003,1.6831397799999976,-15.036034039999997
Aruba,1.4234489600000018,-2.308676680000005,9.22352239,-0.535345250000006,-1.5523939699999971,-1.3108008499999926,1.054401630000001,0.6059574499999911,9.438235860000006,-1.1381678400000084,1.7863596700000102,-0.7291969099999989,-11.625031550000003,-2.5651297900000003,0.8381210799999934,3.377989839999998,0.01615329999999915,-1.9265847299999876
Australia,0.41390095000000215,-1.2970115700000022,1.0925909199999992,0.7751976100000029,0.12051628999999764,0.8667558700000022,0.02926469999999881,-2.007942,-0.3270827700000005,1.260366040000001,-0.3829641800000019,0.08615582000000188,0.18038190000000043,-0.00843994999999964,-0.8334612700000008,0.7980755600000009,0.16279932999999858,-1.6196398300000006
Austria,0.18818590000000057,2.108163019999999,1.4889227600000012,1.8325888600000013,0.925742299999996,0.6524374800000032,-6.970007709999997,5.902821499999995,3.3964818700000023,0.02438345000000197,-0.5533804400000051,-0.5081645899999998,-0.7787013700000003,-0.762570199999999,2.3120071600000003,1.553330620000004,-0.40500165000000266,-3.472085810000003
Azerbaijan,15.495062580000003,7.17273557,-19.81732883,-14.142523590000003,-10.245358549999999,-5.046137439999999,-0.3584630200000021,-2.4270290699999997,3.399797549999999,1.2073248700000008,0.9716223399999997,-0.05034314999999978,8.597061880000002,8.842938920000002,-1.7952183900000023,-4.274168279999998,-0.8127647600000003,-0.3732061299999998
